datetime_utc,timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,year,month,day,hour
2025-06-20T11:00:00,1970-01-01 00:00:01.750417200,0.0,0.0896411351540733,0.0155440414507772,0.15656887755102045,0.18434661957618567,0.1681614349775785,0.024915579081865476,0.03815028901734104,0.1080168776371308,1970,1,1,0
2025-06-20T12:00:00,1970-01-01 00:00:01.750420800,0.0,0.10790970820334005,0.010362694300518135,0.2072704081632654,0.1649217961654894,0.18161434977578478,0.026467098658391898,0.042444260941370764,0.11476793248945148,1970,1,1,0
2025-06-20T13:00:00,1970-01-01 00:00:01.750424400,0.0,0.1660688366505948,0.012435233160621761,0.32748724489795933,0.12411705348133198,0.2376681614349776,0.03276444282194031,0.054665565648224605,0.1713080168776371,1970,1,1,0
2025-06-20T14:00:00,1970-01-01 00:00:01.750428000,0.0,0.2594804718130099,0.02176165803108808,0.46651785714285726,0.08091574167507568,0.36771300448430494,0.04563292872136534,0.07770437654830718,0.29282700421940927,1970,1,1,0
2025-06-20T15:00:00,1970-01-01 00:00:01.750431600,0.0,0.3418141777473765,0.035233160621761656,0.5567602040816327,0.05751765893037337,0.5291479820627802,0.06060052934197317,0.10222956234516928,0.43544303797468353,1970,1,1,0
2025-06-20T16:00:00,1970-01-01 00:00:01.750435200,0.0,0.4014080982332037,0.042487046632124346,0.6179846938775512,0.04427346115035318,0.6547085201793722,0.07356028109884093,0.11940545004128819,0.5620253164556962,1970,1,1,0
2025-06-20T17:00:00,1970-01-01 00:00:01.750438800,0.0,0.4233303858923238,0.04041450777202073,0.6026785714285716,0.04030020181634712,0.6547085201793722,0.08058775212193119,0.12576383154417836,0.5721518987341773,1970,1,1,0
2025-06-20T18:00:00,1970-01-01 00:00:01.750442400,0.0,0.39643637698326634,0.026943005181347148,0.5296556122448981,0.046543895055499496,0.5179372197309416,0.07757597882632108,0.11560693641618497,0.45232067510548524,1970,1,1,0
2025-06-20T19:00:00,1970-01-01 00:00:01.750446000,0.0,0.3375765361450809,0.011398963730569948,0.4317602040816328,0.0592204843592331,0.34304932735426014,0.06854065893949074,0.09694467382328653,0.3071729957805907,1970,1,1,0
2025-06-20T20:00:00,1970-01-01 00:00:01.750449600,0.0,0.30739585244999085,0.0051813471502590676,0.3667091836734695,0.06350908173562057,0.2623318385650224,0.06616774664597974,0.09025598678777869,0.2877637130801688,1970,1,1,0
2025-06-20T21:00:00,1970-01-01 00:00:01.750453200,0.0,0.2807687815946212,0.004145077720207254,0.3115433673469389,0.06855449041372351,0.22645739910313906,0.06489002464178152,0.08662262592898431,0.30464135021097044,1970,1,1,0
2025-06-20T22:00:00,1970-01-01 00:00:01.750456800,0.0,0.24338077044995748,0.0031088082901554403,0.26020408163265313,0.08350151362260343,0.21524663677130046,0.062243314775942325,0.08323699421965318,0.3232067510548523,1970,1,1,0
2025-06-20T23:00:00,1970-01-01 00:00:01.750460400,0.0,0.22194230801314674,0.002072538860103627,0.2238520408163266,0.08810544904137235,0.1950672645739911,0.06142192205895775,0.08125516102394714,0.32742616033755273,1970,1,1,0
2025-06-21T00:00:00,1970-01-01 00:00:01.750464000,0.0,0.20607617744707118,0.002072538860103627,0.19706632653061232,0.09144803229061553,0.17488789237668165,0.060235465912202246,0.07836498761354252,0.3130801687763713,1970,1,1,0
2025-06-21T01:00:00,1970-01-01 00:00:01.750467600,0.0,0.19346335441031715,0.0031088082901554403,0.1814413265306123,0.09233097880928355,0.17713004484304934,0.05731495847403487,0.0740710156895128,0.29789029535864975,1970,1,1,0
2025-06-21T02:00:00,1970-01-01 00:00:01.750471200,0.0,0.20607617744707118,0.010362694300518135,0.21843112244897966,0.08917759838546922,0.24215246636771304,0.05649356575705029,0.07646573080099091,0.32742616033755273,1970,1,1,0
2025-06-21T03:00:00,1970-01-01 00:00:01.750474800,0.0,0.23268656467408533,0.027979274611398965,0.3096301020408164,0.08356458123107971,0.3273542600896861,0.0562197681847221,0.08166804293971924,0.36118143459915614,1970,1,1,0
2025-06-21T04:00:00,1970-01-01 00:00:01.750478400,0.0,0.24124526602045415,0.04145077720207254,0.3552295918367348,0.09649344096871847,0.3565022421524664,0.05475951446563841,0.08687035507844755,0.35274261603375523,1970,1,1,0
2025-06-21T05:00:00,1970-01-01 00:00:01.750482000,0.0,0.21867231685546973,0.0621761658031088,0.2860331632653062,0.10961150353178606,0.29820627802690586,0.051839007027471025,0.08786127167630058,0.2641350210970464,1970,1,1,0
2025-06-21T06:00:00,1970-01-01 00:00:01.750485600,0.0,0.15524116184787867,0.06839378238341969,0.1808035714285715,0.14354187689202827,0.2085201793721973,0.04326001642785435,0.07621800165152766,0.1670886075949367,1970,1,1,0
2025-06-21T07:00:00,1970-01-01 00:00:01.750489200,0.0,0.06539982315353944,0.02176165803108808,0.08099489795918369,0.19759081735620584,0.11210762331838567,0.028748745094460165,0.05326176713459951,0.08523206751054851,1970,1,1,0
2025-06-21T08:00:00,1970-01-01 00:00:01.750492800,0.0,0.058459433757653625,0.01865284974093264,0.07940051020408166,0.19727547931382441,0.09865470852017938,0.02573697179885005,0.04880264244426094,0.08607594936708861,1970,1,1,0
2025-06-21T09:00:00,1970-01-01 00:00:01.750496400,0.0,0.06975425015432356,0.022797927461139896,0.09948979591836737,0.1875,0.10538116591928251,0.026375832800949166,0.048554913294797684,0.09957805907172995,1970,1,1,0
2025-06-21T10:00:00,1970-01-01 00:00:01.750500000,0.0,0.0884399139124777,0.02383419689119171,0.1345663265306123,0.17217457114026236,0.13228699551569506,0.02902254266678836,0.05061932287365813,0.13248945147679325,1970,1,1,0
2025-06-21T11:00:00,1970-01-01 00:00:01.750503600,0.0,0.11817013964196933,0.02176165803108808,0.19196428571428578,0.14959636730575177,0.1681614349775785,0.03239937939216939,0.054830718414533436,0.17637130801687761,1970,1,1,0
2025-06-21T12:00:00,1970-01-01 00:00:01.750507200,0.0,0.1580106441548908,0.02072538860103627,0.27965561224489804,0.1263874873864783,0.20627802690582958,0.03623254540476408,0.06036333608587943,0.22362869198312235,1970,1,1,0
2025-06-21T13:00:00,1970-01-01 00:00:01.750510800,0.0,0.2006539982315354,0.016580310880829015,0.36639030612244905,0.10525983854692231,0.2533632286995516,0.04043077484712969,0.06680429397192403,0.2683544303797468,1970,1,1,0
2025-06-21T14:00:00,1970-01-01 00:00:01.750514400,0.0,0.22257628589065553,0.010362694300518135,0.3740433673469389,0.09870080726538849,0.2847533632286996,0.043716345715067995,0.07109826589595375,0.2717299578059072,1970,1,1,0
2025-06-21T15:00:00,1970-01-01 00:00:01.750518000,0.0,0.21626987437227851,0.0051813471502590676,0.3198341836734695,0.10740413723511605,0.2847533632286996,0.04389887742995345,0.06952931461601981,0.24725738396624472,1970,1,1,0
2025-06-21T16:00:00,1970-01-01 00:00:01.750521600,0.0,0.20318990974157058,0.002072538860103627,0.26881377551020413,0.11333249243188696,0.2623318385650224,0.042803687140640694,0.06498761354252683,0.22194092827004216,1970,1,1,0
2025-06-21T17:00:00,1970-01-01 00:00:01.750525200,0.0,0.2130332504713125,0.004145077720207254,0.2522321428571429,0.10418768920282542,0.2556053811659193,0.0446290042894953,0.06515276630883567,0.2210970464135021,1970,1,1,0
2025-06-21T18:00:00,1970-01-01 00:00:01.750528800,0.0,0.21732094295867466,0.007253886010362694,0.23820153061224497,0.09529515640766902,0.23094170403587444,0.04499406771926622,0.06308835672997522,0.2160337552742616,1970,1,1,0
2025-06-21T19:00:00,1970-01-01 00:00:01.750532400,0.0,0.2055589849680508,0.007253886010362694,0.21396683673469397,0.09125882946518668,0.1838565022421525,0.043442548142739804,0.05920726672171758,0.21012658227848102,1970,1,1,0
2025-06-21T20:00:00,1970-01-01 00:00:01.750536000,0.0,0.1977677305260348,0.0031088082901554403,0.1932397959183674,0.08791624621594349,0.1547085201793722,0.04362507985762527,0.05895953757225433,0.20337552742616033,1970,1,1,0
2025-06-21T21:00:00,1970-01-01 00:00:01.750539600,0.0,0.19441432122658037,0.002072538860103627,0.17920918367346944,0.08615035317860746,0.1367713004484305,0.0446290042894953,0.0601981833195706,0.1940928270042194,1970,1,1,0
2025-06-21T22:00:00,1970-01-01 00:00:01.750543200,0.0,0.18341981014030934,0.0010362694300518134,0.1626275510204082,0.09201564076690211,0.13004484304932737,0.04417267500228165,0.06061106523534269,0.17552742616033756,1970,1,1,0
2025-06-21T23:00:00,1970-01-01 00:00:01.750546800,0.0,0.17656283888620095,0.0010362694300518134,0.15146683673469394,0.08791624621594349,0.1188340807174888,0.04417267500228165,0.06143682906688687,0.1679324894514768,1970,1,1,0
2025-06-22T00:00:00,1970-01-01 00:00:01.750550400,0.0,0.17324279684345756,0.002072538860103627,0.14540816326530617,0.0826816347124117,0.11210762331838567,0.0446290042894953,0.0625103220478943,0.15864978902953586,1970,1,1,0
2025-06-22T01:00:00,1970-01-01 00:00:01.750554000,0.0,0.174877792422296,0.0051813471502590676,0.1466836734693878,0.07473511604439959,0.12107623318385652,0.04517659943415169,0.06267547481420313,0.15358649789029535,1970,1,1,0
2025-06-22T02:00:00,1970-01-01 00:00:01.750557600,0.0,0.20746091860057725,0.04145077720207254,0.17920918367346944,0.05909434914228053,0.18161434977578478,0.04946609473396003,0.07184145334434351,0.18734177215189873,1970,1,1,0
2025-06-22T03:00:00,1970-01-01 00:00:01.750561200,0.0,0.25065483241295317,0.19689119170984454,0.21492346938775517,0.05688698284561049,0.26681614349775784,0.05539837546773753,0.08711808422791081,0.2489451476793249,1970,1,1,0
2025-06-22T04:00:00,1970-01-01 00:00:01.750564800,0.0,0.24298036336942558,0.26010362694300515,0.22448979591836743,0.08886226034308778,0.304932735426009,0.053846855891211104,0.09199009083402147,0.25991561181434597,1970,1,1,0
2025-06-22T05:00:00,1970-01-01 00:00:01.750568400,0.0,0.22361067084869618,0.18652849740932642,0.2117346938775511,0.10437689202825429,0.26681614349775784,0.050652550880715526,0.08678777869529314,0.2042194092827004,1970,1,1,0
2025-06-22T06:00:00,1970-01-01 00:00:01.750572000,0.0,0.16398338310615795,0.07357512953367874,0.16358418367346944,0.1330726538849647,0.19282511210762335,0.04143469927899973,0.06837324525185796,0.1341772151898734,1970,1,1,0
2025-06-22T07:00:00,1970-01-01 00:00:01.750575600,0.0,0.09441265286374483,0.025906735751295335,0.09980867346938777,0.16593087790110997,0.13452914798206278,0.030939125673085703,0.04797687861271676,0.09367088607594937,1970,1,1,0
2025-06-22T08:00:00,1970-01-01 00:00:01.750579200,0.0,0.08952434975558486,0.029015544041450778,0.10522959183673473,0.1602547931382442,0.13228699551569506,0.028383681664689242,0.04302229562345169,0.10970464135021096,1970,1,1,0
2025-06-22T09:00:00,1970-01-01 00:00:01.750582800,0.0,0.10408915730993178,0.03419689119170984,0.13743622448979598,0.1442356205852674,0.1502242152466368,0.02774482066259013,0.042444260941370764,0.140084388185654,1970,1,1,0
2025-06-22T10:00:00,1970-01-01 00:00:01.750586400,0.0,0.1180033033584144,0.03730569948186528,0.17123724489795922,0.12815338042381433,0.16591928251121077,0.027288491375376474,0.04252683732452519,0.16962025316455695,1970,1,1,0
2025-06-22T11:00:00,1970-01-01 00:00:01.750590000,0.0,0.13653881446136906,0.04559585492227979,0.2095025510204082,0.11080978809283551,0.18161434977578478,0.02774482066259013,0.04450867052023121,0.19493670886075948,1970,1,1,0
2025-06-22T12:00:00,1970-01-01 00:00:01.750593600,0.0,0.16553496054321892,0.06839378238341969,0.2675382653061225,0.09094349142280524,0.19955156950672642,0.02938760609655928,0.047646573080099085,0.220253164556962,1970,1,1,0
2025-06-22T13:00:00,1970-01-01 00:00:01.750597200,0.0,0.19725053804701448,0.08082901554404145,0.3207908163265307,0.0704465186680121,0.2197309417040359,0.03203431596239847,0.05194054500412882,0.23881856540084387,1970,1,1,0
2025-06-22T14:00:00,1970-01-01 00:00:01.750600800,0.0,0.20212215752681895,0.04559585492227979,0.3073979591836736,0.06458123107971744,0.21748878923766818,0.033312037966596694,0.05425268373245252,0.21687763713080166,1970,1,1,0
2025-06-22T15:00:00,1970-01-01 00:00:01.750604400,0.0,0.17182468843324045,0.014507772020725389,0.2391581632653062,0.07763622603430878,0.18834080717488794,0.030300264670986586,0.049463253509496284,0.17552742616033756,1970,1,1,0
2025-06-22T16:00:00,1970-01-01 00:00:01.750608000,0.0,0.13031582108476952,0.004145077720207254,0.16836734693877556,0.09428607467204843,0.1547085201793722,0.025006844939308208,0.0398018166804294,0.14092827004219408,1970,1,1,0
2025-06-22T17:00:00,1970-01-01 00:00:01.750611600,0.0,0.12375915514106008,0.004145077720207254,0.14987244897959187,0.09239404641775983,0.14798206278026907,0.024185452222323628,0.0374896779521057,0.13670886075949368,1970,1,1,0
2025-06-22T18:00:00,1970-01-01 00:00:01.750615200,0.0,0.12147349805635733,0.004145077720207254,0.14413265306122452,0.0869071644803229,0.13452914798206278,0.023729122935109977,0.03501238645747316,0.13164556962025317,1970,1,1,0
2025-06-22T19:00:00,1970-01-01 00:00:01.750618800,0.0,0.10919434758671316,0.0031088082901554403,0.13010204081632656,0.08406912209889,0.10313901345291479,0.021812539928812633,0.029562345169281586,0.12067510548523205,1970,1,1,0
2025-06-22T20:00:00,1970-01-01 00:00:01.750622400,0.0,0.09462954003236625,0.002072538860103627,0.10937500000000004,0.0845736629667003,0.08968609865470853,0.019987222779958017,0.025846407927332782,0.11308016877637131,1970,1,1,0
2025-06-22T21:00:00,1970-01-01 00:00:01.750626000,0.0,0.07993126345117539,0.002072538860103627,0.08769132653061226,0.0869071644803229,0.08071748878923768,0.018344437345988864,0.023286540049545827,0.10548523206751054,1970,1,1,0
2025-06-22T22:00:00,1970-01-01 00:00:01.750629600,0.0,0.062063097482440474,0.0010362694300518134,0.06632653061224492,0.09321392532795156,0.07399103139013452,0.016336588482248792,0.021387283236994216,0.09789029535864978,1970,1,1,0
2025-06-22T23:00:00,1970-01-01 00:00:01.750633200,0.0,0.05353776339278267,0.0010362694300518134,0.05580357142857144,0.093970736629667,0.0717488789237668,0.01597152505247787,0.021882741535920725,0.11054852320675106,1970,1,1,0
2025-06-23T00:00:00,1970-01-01 00:00:01.750636800,0.0,0.05133552444985738,0.002072538860103627,0.054528061224489804,0.09283551967709384,0.07623318385650224,0.016884183626905178,0.02394715111478117,0.12742616033755275,1970,1,1,0
2025-06-23T01:00:00,1970-01-01 00:00:01.750640400,0.0,0.05672433640868217,0.004145077720207254,0.0653698979591837,0.08842078708375377,0.09417040358744397,0.018709500775759787,0.02749793559042114,0.13670886075949368,1970,1,1,0
2025-06-23T02:00:00,1970-01-01 00:00:01.750644000,0.0,0.07849647141260284,0.011398963730569948,0.10235969387755103,0.0794021190716448,0.13452914798206278,0.021812539928812633,0.03418662262592898,0.12658227848101267,1970,1,1,0
2025-06-23T03:00:00,1970-01-01 00:00:01.750647600,0.0,0.09656484092160365,0.0310880829015544,0.14190051020408168,0.07341069626639757,0.1547085201793722,0.023364059505339055,0.03806771263418662,0.10717299578059071,1970,1,1,0
2025-06-23T04:00:00,1970-01-01 00:00:01.750651200,0.0,0.093812042242947,0.04041450777202073,0.1383928571428572,0.0788975782038345,0.1547085201793722,0.022177603358583556,0.03707679603633361,0.08776371308016878,1970,1,1,0
2025-06-23T05:00:00,1970-01-01 00:00:01.750654800,0.0,0.0855536462069771,0.04455958549222797,0.11639030612244901,0.08772704339051463,0.1547085201793722,0.021721274071369902,0.03691164327002477,0.08270042194092826,1970,1,1,0
2025-06-23T06:00:00,1970-01-01 00:00:01.750658400,0.0,0.069971137322945,0.04559585492227979,0.08864795918367349,0.10128657921291623,0.14349775784753366,0.021173678926713516,0.036003303055326175,0.0759493670886076,1970,1,1,0
2025-06-23T07:00:00,1970-01-01 00:00:01.750662000,0.0,0.060378051018535536,0.04145077720207254,0.0774872448979592,0.11074672048435921,0.13452914798206278,0.021264944784156248,0.03666391412056152,0.07679324894514768,1970,1,1,0
2025-06-23T08:00:00,1970-01-01 00:00:01.750665600,0.0,0.06923705767530323,0.04455958549222797,0.09725765306122452,0.1057013118062563,0.13901345291479822,0.022998996075568132,0.040214698596201484,0.09113924050632911,1970,1,1,0
2025-06-23T09:00:00,1970-01-01 00:00:01.750669200,0.0,0.08511987186973426,0.05077720207253886,0.12786989795918371,0.09687184661957618,0.1547085201793722,0.025463174226521862,0.04401321222130471,0.11139240506329114,1970,1,1,0
2025-06-23T10:00:00,1970-01-01 00:00:01.750672800,0.0,0.09654815729324813,0.048704663212435224,0.15338010204081637,0.08804238143289606,0.16591928251121077,0.027379757232819206,0.04673823286540049,0.12658227848101267,1970,1,1,0
2025-06-23T11:00:00,1970-01-01 00:00:01.750676400,0.0,0.10542384757837135,0.04559585492227979,0.17729591836734698,0.0780146316851665,0.1681614349775785,0.028748745094460165,0.04896779521056977,0.13248945147679325,1970,1,1,0
2025-06-23T12:00:00,1970-01-01 00:00:01.750680000,0.0,0.12164033433991227,0.048704663212435224,0.2200255102040817,0.06552724520686175,0.17713004484304934,0.03066532810075751,0.05227085053674649,0.140084388185654,1970,1,1,0
2025-06-23T13:00:00,1970-01-01 00:00:01.750683600,0.0,0.13974207110562403,0.05077720207253886,0.25573979591836743,0.056571644803229064,0.1950672645739911,0.033220772109153966,0.056647398843930635,0.14767932489451477,1970,1,1,0
2025-06-23T14:00:00,1970-01-01 00:00:01.750687200,0.0,0.14376282553929826,0.0310880829015544,0.24968112244897966,0.058968213925327945,0.21076233183856502,0.03577621611755043,0.06094137076796036,0.14852320675105485,1970,1,1,0
2025-06-23T15:00:00,1970-01-01 00:00:01.750690800,0.0,0.13381938303942342,0.014507772020725389,0.21396683673469397,0.07057265388496468,0.21076233183856502,0.036962672264305926,0.06201486374896779,0.14177215189873416,1970,1,1,0
2025-06-23T16:00:00,1970-01-01 00:00:01.750694400,0.0,0.12968184320726073,0.008290155440414507,0.1890943877551021,0.07643794147325933,0.20627802690582958,0.03824039426850416,0.061354252683732444,0.14430379746835442,1970,1,1,0
2025-06-23T17:00:00,1970-01-01 00:00:01.750698000,0.0,0.1427451242096131,0.008290155440414507,0.18654336734693883,0.07265388496468213,0.21076233183856502,0.041343433421557,0.06325350949628405,0.150210970464135,1970,1,1,0
2025-06-23T18:00:00,1970-01-01 00:00:01.750701600,0.0,0.1527052503378435,0.00932642487046632,0.18750000000000006,0.06710393541876891,0.19282511210762335,0.04289495299808342,0.061767134599504545,0.14261603375527426,1970,1,1,0
2025-06-23T19:00:00,1970-01-01 00:00:01.750705200,0.0,0.14729975475066315,0.008290155440414507,0.17602040816326536,0.06521190716448032,0.16143497757847533,0.04097836999178608,0.05532617671345995,0.1291139240506329,1970,1,1,0
2025-06-23T20:00:00,1970-01-01 00:00:01.750708800,0.0,0.13477034985568664,0.004145077720207254,0.15146683673469394,0.06924823410696265,0.14573991031390135,0.03860545769827508,0.05111478117258464,0.12658227848101267,1970,1,1,0
2025-06-23T21:00:00,1970-01-01 00:00:01.750712400,0.0,0.12080615292213752,0.0031088082901554403,0.12691326530612249,0.07719475277497477,0.14349775784753366,0.03678014054942046,0.049380677126341865,0.13164556962025317,1970,1,1,0
2025-06-23T22:00:00,1970-01-01 00:00:01.750716000,0.0,0.10323829226380156,0.002072538860103627,0.1010841836734694,0.09081735620585267,0.13901345291479822,0.03449849411335219,0.048554913294797684,0.1350210970464135,1970,1,1,0
2025-06-23T23:00:00,1970-01-01 00:00:01.750719600,0.0,0.0916098033000217,0.0010362694300518134,0.085140306122449,0.0981962663975782,0.1367713004484305,0.03312950625171124,0.04772914946325351,0.14177215189873416,1970,1,1,0
2025-06-24T00:00:00,1970-01-01 00:00:01.750723200,0.0,0.08630440948297437,0.0010362694300518134,0.08003826530612247,0.10210645812310797,0.14349775784753366,0.03239937939216939,0.04690338563170933,0.14936708860759493,1970,1,1,0
2025-06-24T01:00:00,1970-01-01 00:00:01.750726800,0.0,0.08955771701229585,0.0031088082901554403,0.08864795918367349,0.10179112008072654,0.16591928251121077,0.03249064524961212,0.047646573080099085,0.15864978902953586,1970,1,1,0
2025-06-24T02:00:00,1970-01-01 00:00:01.750730400,0.0,0.11321510202038738,0.00932642487046632,0.13169642857142863,0.09655650857719475,0.2197309417040359,0.03595874783243589,0.05730800990916598,0.16962025316455695,1970,1,1,0
2025-06-24T03:00:00,1970-01-01 00:00:01.750734000,0.0,0.14486394501076094,0.029015544041450778,0.19834183673469394,0.09012361251261351,0.2600896860986547,0.04052204070457242,0.07192402972749794,0.1713080168776371,1970,1,1,0
2025-06-24T04:00:00,1970-01-01 00:00:01.750737600,0.0,0.1666694472713926,0.05906735751295336,0.23979591836734704,0.0949167507568113,0.29596412556053814,0.04517659943415169,0.088934764657308,0.1940928270042194,1970,1,1,0
2025-06-24T05:00:00,1970-01-01 00:00:01.750741200,0.0,0.1903768831645506,0.08808290155440414,0.26849489795918374,0.10406155398587284,0.3721973094170404,0.051200146025371915,0.10644095788604459,0.2607594936708861,1970,1,1,0
2025-06-24T06:00:00,1970-01-01 00:00:01.750744800,0.0,0.19664992742621668,0.10362694300518134,0.27965561224489804,0.12197275479313824,0.42152466367713004,0.05485078032308114,0.11568951279933938,0.3139240506329114,1970,1,1,0
2025-06-24T07:00:00,1970-01-01 00:00:01.750748400,0.0,0.17989956455729988,0.08808290155440414,0.27264030612244905,0.1409561049445005,0.3923766816143498,0.05284293145934107,0.11172584640792732,0.31561181434599156,1970,1,1,0
2025-06-24T08:00:00,1970-01-01 00:00:01.750752000,0.0,0.1579939605265353,0.07875647668393781,0.24776785714285726,0.145686175580222,0.32286995515695066,0.04928356301907457,0.10181668042939719,0.27341772151898736,1970,1,1,0
2025-06-24T09:00:00,1970-01-01 00:00:01.750755600,0.0,0.13542101136155094,0.07046632124352331,0.21077806122448986,0.13887487386478303,0.2511210762331839,0.04590672629369354,0.09124690338563171,0.20843881856540086,1970,1,1,0
